enrollment_id,time,event_access,event_discussion,event_navigate,event_page_close,event_problem,event_video,event_wiki
4174,2014-05-26,0,0,0,0,0,0,0
4174,2014-05-27,0,0,0,0,0,0,0
4174,2014-05-28,0,0,0,0,0,0,0
4174,2014-05-29,0,0,0,0,0,0,0
4174,2014-05-30,0,0,0,0,0,0,0
4174,2014-05-31,0,0,0,0,0,0,0
4174,2014-06-01,0,0,0,0,0,0,0
4174,2014-06-02,0,0,0,0,0,0,0
4174,2014-06-03,0,0,0,0,0,0,0
4174,2014-06-04,0,0,0,0,0,0,0
4174,2014-06-05,0,0,0,0,0,0,0
4174,2014-06-06,0,0,0,0,0,0,0
4174,2014-06-07,0,0,0,0,0,0,0
4174,2014-06-08,2,0,4,0,0,0,0
4174,2014-06-09,2,0,0,2,0,2,0
4174,2014-06-10,12,0,1,11,0,5,0
4174,2014-06-11,8,0,1,7,0,4,0
4174,2014-06-12,0,0,0,0,0,0,0
4174,2014-06-13,0,0,0,0,0,0,0
4174,2014-06-14,0,0,0,0,0,0,0
4174,2014-06-15,0,0,0,0,0,0,0
4174,2014-06-16,0,0,0,0,0,0,0
4174,2014-06-17,0,0,0,0,0,0,0
4174,2014-06-18,0,0,0,0,0,0,0
4174,2014-06-19,0,0,0,0,0,0,0
4174,2014-06-20,0,0,0,0,0,0,0
4174,2014-06-21,0,0,0,0,0,0,0
4174,2014-06-22,0,0,0,0,0,0,0
4174,2014-06-23,0,0,0,0,0,0,0
4174,2014-06-24,0,0,0,0,0,0,0
4196,2014-05-26,0,0,0,0,0,0,0
4196,2014-05-27,2,0,3,0,0,0,0
4196,2014-05-28,40,0,7,1,11,0,1
4196,2014-05-29,0,0,0,0,0,0,0
4196,2014-05-30,0,0,1,0,0,0,0
4196,2014-05-31,0,0,0,0,0,0,0
4196,2014-06-01,0,0,0,0,0,0,0
4196,2014-06-02,0,0,0,0,0,0,0
4196,2014-06-03,0,0,0,0,0,0,0
4196,2014-06-04,22,2,1,1,9,0,0
4196,2014-06-05,0,0,0,0,0,0,0
4196,2014-06-06,0,0,0,0,0,0,0
4196,2014-06-07,0,0,0,0,0,0,0
4196,2014-06-08,0,0,7,0,0,0,0
4196,2014-06-09,0,0,1,0,0,0,0
