enrollment_id,time,event_access,event_discussion,event_navigate,event_page_close,event_problem,event_video,event_wiki
4200,2014-05-25,0,0,0,0,0,0,0
4200,2014-05-26,0,0,0,0,0,0,0
4200,2014-05-27,0,0,0,0,0,0,0
4200,2014-05-28,0,0,0,0,0,0,0
4200,2014-05-29,0,0,0,0,0,0,0
4200,2014-05-30,0,0,0,0,0,0,0
4200,2014-05-31,0,0,0,0,0,0,0
4200,2014-06-01,0,0,0,0,0,0,0
4200,2014-06-02,0,0,0,0,0,0,0
4200,2014-06-03,0,0,0,0,0,0,0
4200,2014-06-04,0,0,0,0,0,0,0
4200,2014-06-05,80,0,2,37,0,25,0
4200,2014-06-06,5,0,1,3,0,1,0
4200,2014-06-07,2,0,0,2,0,2,0
4200,2014-06-08,0,0,0,0,0,0,0
4200,2014-06-09,1,0,0,0,0,0,0
4200,2014-06-10,0,0,0,0,0,0,0
4200,2014-06-11,1,0,0,1,0,1,0
4200,2014-06-12,3,0,0,2,0,0,0
4200,2014-06-13,0,0,0,0,0,0,0
4200,2014-06-14,0,0,0,0,0,0,0
4200,2014-06-15,0,0,0,0,0,0,0
4200,2014-06-16,0,0,0,0,0,0,0
4200,2014-06-17,0,0,0,0,0,0,0
4200,2014-06-18,0,0,0,0,0,0,0
4200,2014-06-19,0,0,0,0,0,0,0
4200,2014-06-20,4,0,0,4,0,3,0
4200,2014-06-21,0,0,0,0,0,0,0
4200,2014-06-22,0,0,0,0,0,0,0
4200,2014-06-23,0,0,0,0,0,0,0
4241,2014-05-25,0,0,0,0,0,0,0
4241,2014-05-26,27,0,5,0,14,2,1
4241,2014-05-27,0,0,0,0,0,0,0
4241,2014-05-28,3,0,3,1,0,1,0
4241,2014-05-29,0,0,1,0,0,0,0
4241,2014-05-30,26,0,5,1,12,1,0
4241,2014-05-31,11,2,4,0,21,0,0
4241,2014-06-01,0,0,0,0,0,0,0
4241,2014-06-02,31,0,2,0,48,1,0
4241,2014-06-03,2,0,2,0,0,0,0
4241,2014-06-04,0,0,0,0,0,0,0
4241,2014-06-05,0,0,1,0,0,0,0
4241,2014-06-06,0,0,0,0,0,0,0
4241,2014-06-07,0,0,0,0,0,0,0
4241,2014-06-08,0,0,0,0,0,0,0
4241,2014-06-09,4,0,2,0,0,0,0
4241,2014-06-10,36,0,6,0,70,2,0
4241,2014-06-11,0,0,0,0,0,0,0
4241,2014-06-12,0,0,0,0,0,0,0
4241,2014-06-13,2,0,2,0,0,0,0
4241,2014-06-14,2,0,1,0,0,0,0
4241,2014-06-15,2,0,1,0,0,0,0
4241,2014-06-16,2,0,1,1,0,0,0
4241,2014-06-17,0,0,0,0,0,0,0
4241,2014-06-18,0,0,0,0,0,0,0
4241,2014-06-19,0,0,0,0,0,0,0
4241,2014-06-20,0,0,0,0,0,0,0
4241,2014-06-21,9,0,5,6,0,0,0
4241,2014-06-22,98,2,6,64,36,53,0
4241,2014-06-23,2,0,1,0,0,0,0
4258,2014-05-25,0,0,0,0,0,0,0
4258,2014-05-26,0,0,0,0,0,0,0
4258,2014-05-27,0,0,0,0,0,0,0
4258,2014-05-28,0,0,0,0,0,0,0
4258,2014-05-29,0,0,0,0,0,0,0
4258,2014-05-30,0,0,0,0,0,0,0
4258,2014-05-31,0,0,0,0,0,0,0
4258,2014-06-01,0,0,0,0,0,0,0
4258,2014-06-02,0,0,0,0,0,0,0
4258,2014-06-03,4,0,5,3,8,3,0
4258,2014-06-04,0,0,0,0,0,0,0
4258,2014-06-05,0,0,0,0,0,0,0
4258,2014-06-06,3,0,2,2,0,1,0
4258,2014-06-07,0,0,0,0,0,0,0
4258,2014-06-08,0,0,1,0,0,0,0
4258,2014-06-09,17,0,4,13,8,11,0
4258,2014-06-10,0,0,2,0,0,0,0
4258,2014-06-11,0,0,0,0,0,0,0
4258,2014-06-12,0,0,0,0,0,0,0
4258,2014-06-13,0,0,0,0,0,0,0
4258,2014-06-14,0,0,0,0,0,0,0
4258,2014-06-15,0,0,0,0,0,0,0
4258,2014-06-16,0,0,0,0,0,0,0
4258,2014-06-17,0,0,0,0,0,0,0
4258,2014-06-18,0,0,0,0,0,0,0
4258,2014-06-19,0,0,0,0,0,0,0
4258,2014-06-20,0,0,0,0,0,0,0
4258,2014-06-21,0,0,0,0,0,0,0
4258,2014-06-22,0,0,0,0,0,0,0
4258,2014-06-23,0,0,0,0,0,0,0
4261,2014-05-25,0,0,0,0,0,0,0
4261,2014-05-26,19,11,7,6,0,1,3
4261,2014-05-27,0,0,0,0,0,0,0
4261,2014-05-28,3,0,4,2,0,0,0
4261,2014-05-29,0,0,0,0,0,0,0
4261,2014-05-30,0,0,0,0,0,0,0
4261,2014-05-31,0,0,0,0,0,0,0
4261,2014-06-01,0,0,0,0,0,0,0
4261,2014-06-02,6,0,2,3,0,0,0
4261,2014-06-03,0,0,0,0,0,0,0
4261,2014-06-04,0,0,0,0,0,0,0
4261,2014-06-05,49,21,13,19,40,5,0
4261,2014-06-06,6,2,4,4,11,0,0
4261,2014-06-07,0,0,0,0,0,0,0
4261,2014-06-08,27,5,3,13,34,6,0
4261,2014-06-09,14,16,8,8,6,0,3
4261,2014-06-10,0,0,0,0,0,0,0
4261,2014-06-11,4,7,3,2,0,0,1
4261,2014-06-12,36,49,4,13,28,8,1
4261,2014-06-13,25,11,6,13,31,5,0
4261,2014-06-14,0,12,2,0,0,0,0
4261,2014-06-15,0,0,0,0,0,0,0
4261,2014-06-16,0,0,0,0,0,0,0
4261,2014-06-17,12,20,1,6,7,3,0
4261,2014-06-18,0,0,1,0,0,0,0
4261,2014-06-19,0,0,0,0,0,0,0
4261,2014-06-20,0,0,0,0,0,0,0
4261,2014-06-21,3,4,2,2,0,0,0
4261,2014-06-22,0,0,0,0,0,0,0
4261,2014-06-23,0,0,0,0,0,0,0
4296,2014-05-25,0,0,0,0,0,0,0
4296,2014-05-26,0,0,0,0,0,0,0
4296,2014-05-27,0,0,0,0,0,0,0
4296,2014-05-28,2,0,1,1,0,1,0
4296,2014-05-29,0,0,0,0,0,0,0
4296,2014-05-30,0,0,0,0,0,0,0
4296,2014-05-31,0,0,0,0,0,0,0
4296,2014-06-01,7,0,1,5,0,2,0
4296,2014-06-02,0,0,0,0,0,0,0
4296,2014-06-03,0,0,0,0,0,0,0
4296,2014-06-04,0,0,0,0,0,0,0
4296,2014-06-05,43,1,3,28,64,1,0
4296,2014-06-06,0,0,0,0,0,0,0
4296,2014-06-07,0,0,0,0,0,0,0
4296,2014-06-08,0,0,0,0,0,0,0
4296,2014-06-09,5,0,2,3,0,0,0
4296,2014-06-10,0,0,0,0,0,0,0
4296,2014-06-11,0,0,0,0,0,0,0
4296,2014-06-12,0,0,0,0,0,0,0
4296,2014-06-13,0,0,0,0,0,0,0
4296,2014-06-14,0,0,0,0,0,0,0
4296,2014-06-15,0,0,0,0,0,0,0
4296,2014-06-16,0,0,0,0,0,0,0
4296,2014-06-17,0,0,0,0,0,0,0
4296,2014-06-18,0,0,0,0,0,0,0
4296,2014-06-19,0,0,0,0,0,0,0
4296,2014-06-20,7,0,1,6,0,1,0
4296,2014-06-21,0,0,0,0,0,0,0
4296,2014-06-22,0,0,0,0,0,0,0
4296,2014-06-23,0,0,0,0,0,0,0
4326,2014-05-25,0,0,0,0,0,0,0
4326,2014-05-26,0,0,0,0,0,0,0
4326,2014-05-27,0,0,0,0,0,0,0
4326,2014-05-28,19,14,8,0,12,2,2
4326,2014-05-29,0,0,0,0,0,0,0
4326,2014-05-30,0,0,0,0,0,0,0
4326,2014-05-31,0,0,0,0,0,0,0
4326,2014-06-01,0,0,0,0,0,0,0
4326,2014-06-02,0,0,0,0,0,0,0
4326,2014-06-03,5,0,3,0,0,0,0
4326,2014-06-04,0,0,0,0,0,0,0
4326,2014-06-05,0,0,0,0,0,0,0
4326,2014-06-06,0,0,0,0,0,0,0
4326,2014-06-07,0,0,0,0,0,0,0
4326,2014-06-08,0,0,0,0,0,0,0
4326,2014-06-09,33,0,4,2,25,1,0
4326,2014-06-10,0,0,0,0,0,0,0
4326,2014-06-11,0,0,0,0,0,0,0
4326,2014-06-12,0,0,0,0,0,0,0
4326,2014-06-13,0,0,0,0,0,0,0
4326,2014-06-14,23,0,1,0,37,0,0
4326,2014-06-15,0,0,3,0,0,0,0
4326,2014-06-16,1,0,0,0,0,0,0
4326,2014-06-17,67,0,0,0,76,0,0
4326,2014-06-18,6,0,2,1,0,0,0
4326,2014-06-19,2,0,1,0,0,0,0
4326,2014-06-20,0,0,0,0,0,0,0
4326,2014-06-21,39,0,4,1,61,0,0
4326,2014-06-22,0,0,0,0,0,0,0
4326,2014-06-23,0,0,0,0,0,0,0
4340,2014-05-25,0,0,0,0,0,0,0
4340,2014-05-26,0,0,2,0,0,0,0
4340,2014-05-27,5,0,4,0,0,0,1
4340,2014-05-28,0,0,0,0,0,0,0
4340,2014-05-29,0,0,0,0,0,0,0
4340,2014-05-30,0,0,0,0,0,0,0
4340,2014-05-31,0,0,0,0,0,0,0
4340,2014-06-01,0,0,0,0,0,0,0
4340,2014-06-02,0,0,0,0,0,0,0
4340,2014-06-03,34,0,1,0,0,0,0
4340,2014-06-04,0,0,0,0,0,0,0
4340,2014-06-05,0,0,0,0,0,0,0
4340,2014-06-06,0,0,0,0,0,0,0
4340,2014-06-07,0,0,0,0,0,0,0
4340,2014-06-08,18,0,6,0,16,1,0
4340,2014-06-09,17,0,7,4,6,3,0
4340,2014-06-10,0,0,0,0,0,0,0
4340,2014-06-11,0,0,0,0,0,0,0
4340,2014-06-12,0,0,0,0,0,0,0
4340,2014-06-13,0,0,0,0,0,0,0
4340,2014-06-14,0,0,0,0,0,0,0
4340,2014-06-15,6,1,3,0,12,0,0
4340,2014-06-16,0,0,0,0,0,0,0
4340,2014-06-17,0,0,0,0,0,0,0
4340,2014-06-18,0,0,0,0,0,0,0
4340,2014-06-19,0,0,0,0,0,0,0
4340,2014-06-20,0,0,0,0,0,0,0
4340,2014-06-21,0,0,0,0,0,0,0
4340,2014-06-22,10,0,3,1,8,0,0
4340,2014-06-23,0,0,0,0,0,0,0
4416,2014-05-25,0,0,0,0,0,0,0
4416,2014-05-26,0,0,0,0,0,0,0
4416,2014-05-27,0,0,0,0,0,0,0
4416,2014-05-28,0,0,0,0,0,0,0
4416,2014-05-29,0,0,0,0,0,0,0
4416,2014-05-30,0,0,0,0,0,0,0
4416,2014-05-31,0,0,0,0,0,0,0
4416,2014-06-01,0,0,0,0,0,0,0
4416,2014-06-02,0,0,0,0,0,0,0
4416,2014-06-03,0,0,0,0,0,0,0
4416,2014-06-04,0,0,0,0,0,0,0
4416,2014-06-05,0,0,0,0,0,0,0
4416,2014-06-06,0,0,0,0,0,0,0
4416,2014-06-07,0,0,0,0,0,0,0
4416,2014-06-08,0,0,0,0,0,0,0
4416,2014-06-09,28,0,2,0,58,0,0
4416,2014-06-10,0,0,0,0,0,0,0
4416,2014-06-11,0,0,0,0,0,0,0
4416,2014-06-12,0,0,0,0,0,0,0
4416,2014-06-13,0,0,0,0,0,0,0
4416,2014-06-14,0,0,0,0,0,0,0
4416,2014-06-15,0,0,0,0,0,0,0
4416,2014-06-16,0,0,0,0,0,0,0
4416,2014-06-17,0,0,0,0,0,0,0
4416,2014-06-18,0,0,0,0,0,0,0
4416,2014-06-19,0,0,0,0,0,0,0
4416,2014-06-20,0,0,0,0,0,0,0
4416,2014-06-21,0,0,0,0,0,0,0
4416,2014-06-22,0,0,0,0,0,0,0
4416,2014-06-23,0,0,0,0,0,0,0
4437,2014-05-25,0,0,0,0,0,0,0
4437,2014-05-26,14,0,4,8,0,5,0
4437,2014-05-27,18,0,3,15,0,11,0
4437,2014-05-28,0,0,0,0,0,0,0
4437,2014-05-29,0,0,0,0,0,0,0
4437,2014-05-30,0,0,0,0,0,0,0
4437,2014-05-31,11,0,1,7,18,5,0
4437,2014-06-01,9,0,3,5,8,1,0
4437,2014-06-02,22,0,3,18,0,15,0
4437,2014-06-03,4,0,1,3,0,0,0
4437,2014-06-04,0,0,0,0,0,0,0
4437,2014-06-05,0,0,0,0,0,0,0
4437,2014-06-06,0,0,0,0,0,0,0
4437,2014-06-07,0,0,0,0,0,0,0
4437,2014-06-08,2,0,1,1,0,0,0
4437,2014-06-09,12,0,1,11,0,10,0
4437,2014-06-10,0,0,0,0,0,0,0
4437,2014-06-11,2,0,1,1,0,0,0
4437,2014-06-12,0,0,0,0,0,0,0
4437,2014-06-13,0,0,0,0,0,0,0
4437,2014-06-14,2,0,1,1,0,0,0
4437,2014-06-15,0,0,0,0,0,0,0
4437,2014-06-16,0,0,0,0,0,0,0
4437,2014-06-17,12,0,1,11,0,10,0
4437,2014-06-18,0,0,0,0,0,0,0
4437,2014-06-19,0,0,0,0,0,0,0
4437,2014-06-20,0,0,0,0,0,0,0
4437,2014-06-21,0,0,0,0,0,0,0
4437,2014-06-22,0,0,0,0,0,0,0
4437,2014-06-23,13,0,2,12,0,9,0
4469,2014-05-25,0,0,0,0,0,0,0
4469,2014-05-26,0,0,0,0,0,0,0
4469,2014-05-27,0,0,0,0,0,0,0
4469,2014-05-28,0,0,0,0,0,0,0
4469,2014-05-29,0,0,0,0,0,0,0
4469,2014-05-30,0,0,0,0,0,0,0
4469,2014-05-31,0,0,0,0,0,0,0
4469,2014-06-01,0,0,0,0,0,0,0
4469,2014-06-02,0,0,0,0,0,0,0
4469,2014-06-03,0,0,0,0,0,0,0
4469,2014-06-04,0,0,0,0,0,0,0
4469,2014-06-05,0,0,4,0,0,0,0
4469,2014-06-06,0,0,0,0,0,0,0
4469,2014-06-07,27,0,9,14,35,13,0
4469,2014-06-08,0,0,0,0,0,0,0
4469,2014-06-09,36,0,4,25,38,13,0
4469,2014-06-10,9,0,2,5,14,2,0
4469,2014-06-11,4,0,3,3,0,2,0
4469,2014-06-12,0,0,0,0,0,0,0
4469,2014-06-13,0,0,0,0,0,0,0
4469,2014-06-14,8,0,3,4,2,2,0
4469,2014-06-15,0,0,0,0,0,0,0
4469,2014-06-16,0,0,0,0,0,0,0
4469,2014-06-17,0,0,0,0,0,0,0
4469,2014-06-18,0,0,2,0,0,0,0
4469,2014-06-19,19,0,8,9,27,8,1
4469,2014-06-20,0,0,0,0,0,0,0
4469,2014-06-21,0,0,2,0,0,0,0
4469,2014-06-22,0,0,0,0,0,0,0
4469,2014-06-23,0,0,0,0,0,0,0
4486,2014-05-25,0,0,0,0,0,0,0
4486,2014-05-26,0,0,0,0,0,0,0
4486,2014-05-27,7,8,6,0,0,1,0
4486,2014-05-28,0,0,0,0,0,0,0
4486,2014-05-29,0,0,0,0,0,0,0
4486,2014-05-30,0,0,0,0,0,0,0
4486,2014-05-31,0,0,0,0,0,0,0
4486,2014-06-01,0,0,0,0,0,0,0
4486,2014-06-02,0,0,0,0,0,0,0
4486,2014-06-03,0,0,0,0,0,0,0
4486,2014-06-04,0,0,0,0,0,0,0
4486,2014-06-05,0,0,0,0,0,0,0
4486,2014-06-06,0,0,0,0,0,0,0
4486,2014-06-07,0,0,0,0,0,0,0
4486,2014-06-08,9,0,2,6,0,4,0
4486,2014-06-09,33,0,3,21,59,16,0
4486,2014-06-10,0,0,0,0,0,0,0
4486,2014-06-11,7,0,1,4,10,3,0
4486,2014-06-12,2,0,1,0,0,0,0
4486,2014-06-13,0,0,0,0,0,0,0
4486,2014-06-14,2,0,2,1,0,0,0
4486,2014-06-15,0,0,0,0,0,0,0
4486,2014-06-16,0,0,0,0,0,0,0
4486,2014-06-17,0,0,0,0,0,0,0
4486,2014-06-18,0,0,0,0,0,0,0
4486,2014-06-19,0,0,0,0,0,0,0
4486,2014-06-20,0,0,0,0,0,0,0
4486,2014-06-21,0,0,0,0,0,0,0
4486,2014-06-22,0,0,0,0,0,0,0
4486,2014-06-23,0,0,0,0,0,0,0
4500,2014-05-25,0,0,0,0,0,0,0
4500,2014-05-26,0,0,0,0,0,0,0
4500,2014-05-27,0,0,0,0,0,0,0
4500,2014-05-28,0,0,0,0,0,0,0
4500,2014-05-29,0,0,0,0,0,0,0
4500,2014-05-30,0,0,0,0,0,0,0
4500,2014-05-31,0,0,0,0,0,0,0
4500,2014-06-01,0,0,0,0,0,0,0
4500,2014-06-02,0,0,0,0,0,0,0
4500,2014-06-03,0,0,0,0,0,0,0
4500,2014-06-04,0,0,0,0,0,0,0
4500,2014-06-05,0,0,0,0,0,0,0
4500,2014-06-06,0,0,0,0,0,0,0
4500,2014-06-07,0,0,0,0,0,0,0
4500,2014-06-08,0,0,1,0,0,0,0
4500,2014-06-09,0,0,1,0,0,0,0
4500,2014-06-10,0,0,0,0,0,0,0
4500,2014-06-11,0,0,0,0,0,0,0
4500,2014-06-12,0,0,0,0,0,0,0
4500,2014-06-13,0,0,0,0,0,0,0
4500,2014-06-14,0,0,0,0,0,0,0
4500,2014-06-15,0,0,0,0,0,0,0
4500,2014-06-16,0,0,0,0,0,0,0
4500,2014-06-17,0,0,0,0,0,0,0
4500,2014-06-18,0,0,3,0,0,0,0
4500,2014-06-19,0,0,0,0,0,0,0
4500,2014-06-20,0,0,0,0,0,0,0
4500,2014-06-21,0,0,0,0,0,0,0
4500,2014-06-22,0,0,0,0,0,0,0
4500,2014-06-23,0,0,0,0,0,0,0
4546,2014-05-25,0,0,0,0,0,0,0
4546,2014-05-26,0,0,0,0,0,0,0
4546,2014-05-27,0,0,0,0,0,0,0
4546,2014-05-28,0,0,0,0,0,0,0
4546,2014-05-29,0,0,0,0,0,0,0
4546,2014-05-30,0,0,0,0,0,0,0
4546,2014-05-31,0,0,0,0,0,0,0
4546,2014-06-01,0,0,0,0,0,0,0
4546,2014-06-02,0,0,0,0,0,0,0
4546,2014-06-03,0,0,0,0,0,0,0
4546,2014-06-04,0,0,0,0,0,0,0
4546,2014-06-05,0,0,0,0,0,0,0
4546,2014-06-06,10,0,5,9,21,8,0
4546,2014-06-07,0,0,0,0,0,0,0
4546,2014-06-08,0,0,2,0,0,0,0
4546,2014-06-09,5,0,2,4,0,2,0
4546,2014-06-10,0,0,0,0,0,0,0
4546,2014-06-11,0,0,0,0,0,0,0
4546,2014-06-12,0,0,0,0,0,0,0
4546,2014-06-13,0,0,0,0,0,0,0
4546,2014-06-14,0,0,0,0,0,0,0
4546,2014-06-15,0,0,0,0,0,0,0
4546,2014-06-16,0,0,0,0,0,0,0
4546,2014-06-17,0,0,0,0,0,0,0
4546,2014-06-18,0,0,0,0,0,0,0
4546,2014-06-19,0,0,0,0,0,0,0
4546,2014-06-20,0,0,0,0,0,0,0
4546,2014-06-21,0,0,0,0,0,0,0
4546,2014-06-22,0,0,0,0,0,0,0
4546,2014-06-23,0,0,0,0,0,0,0
4588,2014-05-25,0,0,0,0,0,0,0
4588,2014-05-26,0,0,0,0,0,0,0
4588,2014-05-27,0,0,0,0,0,0,0
4588,2014-05-28,0,0,0,0,0,0,0
4588,2014-05-29,0,0,0,0,0,0,0
4588,2014-05-30,0,0,0,0,0,0,0
4588,2014-05-31,0,0,0,0,0,0,0
4588,2014-06-01,0,0,0,0,0,0,0
4588,2014-06-02,12,1,5,0,0,0,0
4588,2014-06-03,0,0,0,0,0,0,0
4588,2014-06-04,18,0,1,0,18,0,0
4588,2014-06-05,41,0,7,2,15,2,0
4588,2014-06-06,0,0,0,0,0,0,0
4588,2014-06-07,32,3,6,1,30,4,1
4588,2014-06-08,0,0,0,0,0,0,0
4588,2014-06-09,32,0,3,3,20,0,0
4588,2014-06-10,0,0,0,0,0,0,0
4588,2014-06-11,0,0,0,0,0,0,0
4588,2014-06-12,0,0,0,0,0,0,0
4588,2014-06-13,0,0,0,0,0,0,0
4588,2014-06-14,0,0,2,0,0,0,0
4588,2014-06-15,8,0,4,0,37,0,0
4588,2014-06-16,0,0,0,0,0,0,0
4588,2014-06-17,0,0,0,0,0,0,0
4588,2014-06-18,0,0,0,0,0,0,0
4588,2014-06-19,0,0,0,0,0,0,0
4588,2014-06-20,13,0,4,1,18,1,0
4588,2014-06-21,0,0,0,0,0,0,0
4588,2014-06-22,0,0,0,0,0,0,0
4588,2014-06-23,0,0,0,0,0,0,0
4595,2014-05-25,0,0,0,0,0,0,0
4595,2014-05-26,26,6,9,0,4,1,2
4595,2014-05-27,39,0,1,0,47,1,0
4595,2014-05-28,0,0,0,0,0,0,0
4595,2014-05-29,0,0,0,0,0,0,0
4595,2014-05-30,0,0,0,0,0,0,0
4595,2014-05-31,0,0,0,0,0,0,0
4595,2014-06-01,10,0,3,0,0,0,0
4595,2014-06-02,0,0,0,0,0,0,0
4595,2014-06-03,0,0,0,0,0,0,0
4595,2014-06-04,0,0,0,0,0,0,0
4595,2014-06-05,0,0,0,0,0,0,0
4595,2014-06-06,10,0,1,0,0,0,0
4595,2014-06-07,0,0,0,0,0,0,0
4595,2014-06-08,0,0,0,0,0,0,0
4595,2014-06-09,111,14,7,1,184,3,1
4595,2014-06-10,0,0,0,0,0,0,0
4595,2014-06-11,0,0,0,0,0,0,0
4595,2014-06-12,0,0,0,0,0,0,0
4595,2014-06-13,0,0,0,0,0,0,0
4595,2014-06-14,0,0,0,0,0,0,0
4595,2014-06-15,0,0,0,0,0,0,0
4595,2014-06-16,0,0,0,0,0,0,0
4595,2014-06-17,0,0,0,0,0,0,0
4595,2014-06-18,73,5,1,2,37,2,0
4595,2014-06-19,0,0,0,0,0,0,0
4595,2014-06-20,0,0,0,0,0,0,0
4595,2014-06-21,0,0,0,0,0,0,0
4595,2014-06-22,0,0,0,0,0,0,0
4595,2014-06-23,0,0,0,0,0,0,0
4600,2014-05-25,39,3,18,27,0,1,1
4600,2014-05-26,16,0,4,12,10,5,0
4600,2014-05-27,0,0,0,0,0,0,0
4600,2014-05-28,0,0,0,0,0,0,0
4600,2014-05-29,0,0,3,0,0,0,0
4600,2014-05-30,0,0,0,0,0,0,0
4600,2014-05-31,7,0,0,4,16,0,0
4600,2014-06-01,70,4,13,52,0,24,2
4600,2014-06-02,42,0,10,30,8,12,0
4600,2014-06-03,4,0,3,3,8,1,0
4600,2014-06-04,0,0,0,0,0,0,0
4600,2014-06-05,0,0,3,0,0,0,0
4600,2014-06-06,6,0,3,5,0,2,0
4600,2014-06-07,0,0,0,0,0,0,0
4600,2014-06-08,13,0,5,8,0,1,0
4600,2014-06-09,18,0,1,13,0,10,0
4600,2014-06-10,0,0,0,0,0,0,0
4600,2014-06-11,5,0,1,4,0,0,0
4600,2014-06-12,0,0,0,0,0,0,0
4600,2014-06-13,3,0,4,2,0,0,0
4600,2014-06-14,0,0,10,0,0,0,0
4600,2014-06-15,0,0,0,0,0,0,0
4600,2014-06-16,0,0,0,0,0,0,0
4600,2014-06-17,2,12,6,1,0,0,1
4600,2014-06-18,0,0,0,0,0,0,0
4600,2014-06-19,0,0,0,0,0,0,0
4600,2014-06-20,4,0,5,3,0,2,0
4600,2014-06-21,0,0,2,0,0,0,0
4600,2014-06-22,2,0,2,1,0,0,0
4600,2014-06-23,0,0,0,0,0,0,0
4658,2014-05-25,0,0,0,0,0,0,0
4658,2014-05-26,0,0,0,0,0,0,0
4658,2014-05-27,0,0,0,0,0,0,0
4658,2014-05-28,0,0,0,0,0,0,0
4658,2014-05-29,9,0,4,0,0,0,0
4658,2014-05-30,67,4,15,1,52,2,0
4658,2014-05-31,6,0,3,0,0,0,0
4658,2014-06-01,11,0,1,0,22,1,0
4658,2014-06-02,0,0,0,0,0,0,0
4658,2014-06-03,15,0,1,0,6,0,0
4658,2014-06-04,17,0,2,1,40,0,0
4658,2014-06-05,0,0,0,0,0,0,0
4658,2014-06-06,0,0,0,0,0,0,0
4658,2014-06-07,23,0,2,0,39,1,0
4658,2014-06-08,0,0,0,0,0,0,0
4658,2014-06-09,11,2,1,0,4,0,0
4658,2014-06-10,0,0,0,0,0,0,0
4658,2014-06-11,0,0,0,0,0,0,0
4658,2014-06-12,0,0,0,0,0,0,0
4658,2014-06-13,0,0,0,0,0,0,0
4658,2014-06-14,0,0,0,0,0,0,0
4658,2014-06-15,0,0,0,0,0,0,0
4658,2014-06-16,0,0,0,0,0,0,0
4658,2014-06-17,0,0,0,0,0,0,0
4658,2014-06-18,0,0,0,0,0,0,0
4658,2014-06-19,0,0,0,0,0,0,0
4658,2014-06-20,0,0,0,0,0,0,0
4658,2014-06-21,0,0,0,0,0,0,0
4658,2014-06-22,0,0,0,0,0,0,0
4658,2014-06-23,0,0,0,0,0,0,0
4660,2014-05-25,0,0,0,0,0,0,0
4660,2014-05-26,0,0,0,0,0,0,0
4660,2014-05-27,0,0,0,0,0,0,0
4660,2014-05-28,0,0,0,0,0,0,0
4660,2014-05-29,0,0,0,0,0,0,0
4660,2014-05-30,0,0,0,0,0,0,0
4660,2014-05-31,53,4,14,35,65,19,2
4660,2014-06-01,0,0,0,0,0,0,0
4660,2014-06-02,0,0,0,0,0,0,0
4660,2014-06-03,0,0,0,0,0,0,0
4660,2014-06-04,0,0,0,0,0,0,0
4660,2014-06-05,0,0,0,0,0,0,0
4660,2014-06-06,11,0,4,6,10,2,0
4660,2014-06-07,0,0,0,0,0,0,0
4660,2014-06-08,0,0,0,0,0,0,0
4660,2014-06-09,26,0,2,16,69,12,0
4660,2014-06-10,15,0,6,9,10,4,0
4660,2014-06-11,0,0,0,0,0,0,0
4660,2014-06-12,0,0,0,0,0,0,0
4660,2014-06-13,0,0,0,0,0,0,0
4660,2014-06-14,0,0,0,0,0,0,0
4660,2014-06-15,17,0,2,10,34,8,0
4660,2014-06-16,0,0,0,0,0,0,0
4660,2014-06-17,0,0,0,0,0,0,0
4660,2014-06-18,0,0,0,0,0,0,0
4660,2014-06-19,0,0,0,0,0,0,0
4660,2014-06-20,0,0,0,0,0,0,0
4660,2014-06-21,0,0,0,0,0,0,0
4660,2014-06-22,0,0,0,0,0,0,0
4660,2014-06-23,0,0,0,0,0,0,0
4680,2014-05-25,0,0,0,0,0,0,0
4680,2014-05-26,37,1,5,7,22,6,0
4680,2014-05-27,33,0,3,18,6,13,0
4680,2014-05-28,9,9,5,4,19,1,3
4680,2014-05-29,2,0,3,1,0,0,0
4680,2014-05-30,16,3,3,11,0,0,0
4680,2014-05-31,3,0,1,2,0,0,0
4680,2014-06-01,0,0,0,0,0,0,0
4680,2014-06-02,9,0,1,5,16,2,0
4680,2014-06-03,0,0,0,0,0,0,0
4680,2014-06-04,0,0,0,0,0,0,0
4680,2014-06-05,0,0,0,0,0,0,0
4680,2014-06-06,9,0,2,7,6,6,0
4680,2014-06-07,0,0,0,0,0,0,0
4680,2014-06-08,0,0,0,0,0,0,0
4680,2014-06-09,40,0,7,27,45,10,0
4680,2014-06-10,0,0,0,0,0,0,0
4680,2014-06-11,0,0,0,0,0,0,0
4680,2014-06-12,0,0,0,0,0,0,0
4680,2014-06-13,7,0,1,4,0,1,0
4680,2014-06-14,0,0,0,0,0,0,0
4680,2014-06-15,0,0,0,0,0,0,0
4680,2014-06-16,0,0,0,0,0,0,0
4680,2014-06-17,23,4,4,15,43,7,0
4680,2014-06-18,0,0,0,0,0,0,0
4680,2014-06-19,0,0,0,0,0,0,0
4680,2014-06-20,17,0,2,11,20,3,0
4680,2014-06-21,30,0,4,17,25,6,0
4680,2014-06-22,0,0,0,0,0,0,0
4680,2014-06-23,0,0,0,0,0,0,0
4733,2014-05-25,0,0,0,0,0,0,0
4733,2014-05-26,0,0,0,0,0,0,0
4733,2014-05-27,0,0,0,0,0,0,0
