enrollment_id,time,event_access,event_discussion,event_navigate,event_page_close,event_problem,event_video,event_wiki
17754,2013-11-01,67,16,17,24,12,16,0
17754,2013-11-02,0,0,1,0,0,0,0
17754,2013-11-03,6,0,1,3,0,2,0
17754,2013-11-04,0,0,0,0,0,0,0
17754,2013-11-05,17,8,3,6,7,4,0
17754,2013-11-06,0,0,0,0,0,0,0
17754,2013-11-07,32,6,2,5,7,14,0
17754,2013-11-08,54,32,20,19,20,21,0
17754,2013-11-09,9,5,3,5,3,2,0
17754,2013-11-10,0,0,0,0,0,0,0
17754,2013-11-11,8,2,5,5,0,2,0
17754,2013-11-12,0,0,8,0,0,0,0
17754,2013-11-13,0,0,0,0,0,0,0
17754,2013-11-14,0,0,0,0,0,0,0
17754,2013-11-15,16,0,5,9,4,6,0
17754,2013-11-16,13,2,11,6,2,2,0
17754,2013-11-17,21,5,6,12,5,7,0
17754,2013-11-18,2,0,2,1,0,0,0
17754,2013-11-19,0,0,0,0,0,0,0
17754,2013-11-20,6,0,2,3,1,1,0
17754,2013-11-21,2,0,2,1,0,0,0
17754,2013-11-22,12,0,6,6,8,6,0
17754,2013-11-23,0,0,0,0,0,0,0
17754,2013-11-24,7,0,3,3,0,2,0
17754,2013-11-25,0,0,0,0,0,0,0
17754,2013-11-26,2,0,1,1,0,0,0
17754,2013-11-27,2,0,1,1,0,0,0
17754,2013-11-28,2,0,1,1,0,0,0
17754,2013-11-29,7,0,3,4,0,2,0
17754,2013-11-30,0,0,0,0,0,0,0
17787,2013-11-01,0,0,0,0,0,0,0
17787,2013-11-02,0,0,0,0,0,0,0
17787,2013-11-03,0,0,0,0,0,0,0
17787,2013-11-04,0,0,0,0,0,0,0
17787,2013-11-05,0,0,0,0,0,0,0
17787,2013-11-06,0,0,0,0,0,0,0
17787,2013-11-07,0,0,0,0,0,0,0
17787,2013-11-08,0,0,0,0,0,0,0
17787,2013-11-09,0,0,0,0,0,0,0
17787,2013-11-10,0,0,0,0,0,0,0
17787,2013-11-11,0,0,0,0,0,0,0
17787,2013-11-12,0,0,1,0,0,0,0
