enrollment_id,time,event_access,event_discussion,event_navigate,event_page_close,event_problem,event_video,event_wiki
1970,2013-12-12,0,0,0,0,0,0,0
1970,2013-12-13,15,4,12,7,0,6,1
1970,2013-12-14,0,0,0,0,0,0,0
1970,2013-12-15,0,0,0,0,0,0,0
1970,2013-12-16,93,59,16,32,87,9,1
1970,2013-12-17,6,5,4,4,0,0,0
1970,2013-12-18,2,0,1,0,0,0,0
1970,2013-12-19,0,0,0,0,0,0,0
1970,2013-12-20,54,9,3,16,30,20,0
1970,2013-12-21,0,0,0,0,0,0,0
1970,2013-12-22,0,0,0,0,0,0,0
1970,2013-12-23,14,0,1,2,0,3,0
1970,2013-12-24,0,0,0,0,0,0,0
1970,2013-12-25,0,0,0,0,0,0,0
1970,2013-12-26,0,0,0,0,0,0,0
1970,2013-12-27,0,0,0,0,0,0,0
1970,2013-12-28,0,0,0,0,0,0,0
1970,2013-12-29,92,26,3,17,64,22,0
1970,2013-12-30,59,25,11,23,60,6,0
1970,2013-12-31,0,0,0,0,0,0,0
1970,2014-01-01,38,1,1,0,3,0,0
1970,2014-01-02,0,0,0,0,0,0,0
1970,2014-01-03,0,0,0,0,0,0,0
1970,2014-01-04,0,0,0,0,0,0,0
1970,2014-01-05,0,0,0,0,0,0,0
1970,2014-01-06,1,0,0,1,0,0,0
1970,2014-01-07,16,13,3,6,8,3,0
1970,2014-01-08,0,0,0,0,0,0,0
1970,2014-01-09,0,0,0,0,0,0,0
1970,2014-01-10,0,0,0,0,0,0,0
1980,2013-12-12,31,23,13,13,0,8,0
1980,2013-12-13,0,0,0,0,0,0,0
1980,2013-12-14,0,0,0,0,0,0,0
1980,2013-12-15,0,0,0,0,0,0,0
1980,2013-12-16,0,0,0,0,0,0,0
1980,2013-12-17,10,0,1,5,0,3,0
1980,2013-12-18,0,0,0,0,0,0,0
1980,2013-12-19,24,3,3,9,0,9,0
1980,2013-12-20,8,9,7,5,0,4,3
1980,2013-12-21,0,0,0,0,0,0,0
1980,2013-12-22,0,0,0,0,0,0,0
1980,2013-12-23,0,0,0,0,0,0,0
1980,2013-12-24,0,0,0,0,0,0,0
1980,2013-12-25,0,0,0,0,0,0,0
1980,2013-12-26,10,0,10,5,0,2,0
1980,2013-12-27,0,0,0,0,0,0,0
1980,2013-12-28,0,0,0,0,0,0,0
1980,2013-12-29,0,0,0,0,0,0,0
1980,2013-12-30,0,0,0,0,0,0,0
1980,2013-12-31,0,0,0,0,0,0,0
1980,2014-01-01,0,0,0,0,0,0,0
1980,2014-01-02,0,0,0,0,0,0,0
1980,2014-01-03,0,0,0,0,0,0,0
1980,2014-01-04,0,0,0,0,0,0,0
1980,2014-01-05,0,0,0,0,0,0,0
1980,2014-01-06,2,0,5,1,0,0,0
1980,2014-01-07,0,0,0,0,0,0,0
1980,2014-01-08,0,0,0,0,0,0,0
1980,2014-01-09,0,0,0,0,0,0,0
1980,2014-01-10,2,0,3,1,0,0,0
2019,2013-12-12,25,227,15,14,2,5,8
2019,2013-12-13,17,87,4,10,0,2,12
2019,2013-12-14,9,76,10,5,0,1,26
2019,2013-12-15,0,10,2,0,0,0,0
2019,2013-12-16,0,0,0,0,0,0,0
2019,2013-12-17,47,27,5,28,0,16,15
2019,2013-12-18,51,239,11,21,0,10,2
2019,2013-12-19,47,111,14,19,8,3,1
2019,2013-12-20,5,68,7,2,4,0,4
2019,2013-12-21,12,13,4,10,0,8,2
2019,2013-12-22,39,41,2,18,33,18,0
2019,2013-12-23,5,33,11,3,0,1,26
2019,2013-12-24,3,83,5,2,0,1,2
2019,2013-12-25,40,25,11,12,2,1,2
2019,2013-12-26,32,24,8,17,0,14,0
2019,2013-12-27,6,91,3,3,0,0,0
2019,2013-12-28,0,21,1,0,0,0,0
2019,2013-12-29,0,13,2,0,0,0,0
2019,2013-12-30,34,38,6,15,30,3,2
2019,2013-12-31,47,23,8,21,24,6,0
2019,2014-01-01,7,5,3,3,0,0,0
2019,2014-01-02,0,0,0,0,0,0,0
2019,2014-01-03,0,0,0,0,0,0,0
2019,2014-01-04,0,0,0,0,0,0,0
2019,2014-01-05,0,29,1,0,0,0,0
2019,2014-01-06,32,0,3,10,0,0,0
2019,2014-01-07,8,197,2,5,0,3,0
2019,2014-01-08,10,17,3,6,0,2,2
2019,2014-01-09,9,10,6,5,0,0,0
2019,2014-01-10,0,3,1,0,0,0,0
2045,2013-12-12,0,0,0,0,0,0,0
2045,2013-12-13,0,0,0,0,0,0,0
2045,2013-12-14,0,0,0,0,0,0,0
2045,2013-12-15,0,0,0,0,0,0,0
2045,2013-12-16,0,0,0,0,0,0,0
2045,2013-12-17,0,0,0,0,0,0,0
2045,2013-12-18,0,0,0,0,0,0,0
2045,2013-12-19,0,0,0,0,0,0,0
2045,2013-12-20,0,0,0,0,0,0,0
2045,2013-12-21,0,0,0,0,0,0,0
2045,2013-12-22,0,0,0,0,0,0,0
2045,2013-12-23,0,0,0,0,0,0,0
2045,2013-12-24,0,0,0,0,0,0,0
2045,2013-12-25,0,0,0,0,0,0,0
2045,2013-12-26,0,0,0,0,0,0,0
2045,2013-12-27,0,0,0,0,0,0,0
2045,2013-12-28,0,0,0,0,0,0,0
2045,2013-12-29,0,0,0,0,0,0,0
2045,2013-12-30,0,0,0,0,0,0,0
2045,2013-12-31,0,0,0,0,0,0,0
2045,2014-01-01,0,0,0,0,0,0,0
2045,2014-01-02,0,0,0,0,0,0,0
2045,2014-01-03,0,0,0,0,0,0,0
2045,2014-01-04,0,0,0,0,0,0,0
2045,2014-01-05,0,0,0,0,0,0,0
2045,2014-01-06,5,1,5,4,0,0,0
2045,2014-01-07,30,0,4,12,20,0,0
2045,2014-01-08,0,0,0,0,0,0,0
2045,2014-01-09,0,0,0,0,0,0,0
2045,2014-01-10,0,0,0,0,0,0,0
2051,2013-12-12,47,201,24,17,10,0,0
2051,2013-12-13,22,88,8,11,2,5,0
2051,2013-12-14,4,24,19,3,0,0,7
2051,2013-12-15,0,9,2,0,0,0,0
2051,2013-12-16,18,10,4,8,14,0,0
2051,2013-12-17,12,35,7,3,2,0,0
2051,2013-12-18,2,11,3,1,0,0,0
2051,2013-12-19,35,67,14,21,6,1,1
2051,2013-12-20,4,14,6,2,0,0,0
2051,2013-12-21,0,10,6,0,0,0,0
2051,2013-12-22,0,2,2,0,0,0,0
2051,2013-12-23,22,35,5,5,4,1,0
2051,2013-12-24,26,48,13,10,44,2,0
2051,2013-12-25,6,14,3,2,2,0,0
2051,2013-12-26,10,10,9,1,2,0,0
2051,2013-12-27,0,73,4,0,0,0,0
2051,2013-12-28,0,14,3,0,0,0,0
2051,2013-12-29,0,13,2,0,0,0,0
2051,2013-12-30,15,18,3,0,10,1,0
2051,2013-12-31,23,31,4,7,14,0,0
2051,2014-01-01,2,9,11,0,0,0,1
