enrollment_id,time,event_access,event_discussion,event_navigate,event_page_close,event_problem,event_video,event_wiki
28,2014-06-11,0,0,0,0,0,0,0
28,2014-06-12,0,0,0,0,0,0,0
28,2014-06-13,0,0,0,0,0,0,0
28,2014-06-14,0,0,0,0,0,0,0
28,2014-06-15,0,0,0,0,0,0,0
28,2014-06-16,5,0,2,2,0,2,0
28,2014-06-17,0,0,0,0,0,0,0
28,2014-06-18,0,0,0,0,0,0,0
28,2014-06-19,0,0,0,0,0,0,0
28,2014-06-20,0,0,0,0,0,0,0
28,2014-06-21,11,0,1,4,0,3,0
28,2014-06-22,0,0,0,0,0,0,0
28,2014-06-23,8,0,2,3,0,4,0
28,2014-06-24,2,0,2,1,0,0,0
28,2014-06-25,16,0,2,4,12,11,0
28,2014-06-26,0,0,0,0,0,0,0
28,2014-06-27,0,0,0,0,0,0,0
28,2014-06-28,0,0,0,0,0,0,0
28,2014-06-29,0,0,0,0,0,0,0
28,2014-06-30,0,0,0,0,0,0,0
28,2014-07-01,0,0,0,0,0,0,0
28,2014-07-02,3,0,2,2,0,1,0
28,2014-07-03,0,0,0,0,0,0,0
28,2014-07-04,0,0,0,0,0,0,0
28,2014-07-05,0,0,0,0,0,0,0
28,2014-07-06,0,0,0,0,0,0,0
28,2014-07-07,0,0,0,0,0,0,0
28,2014-07-08,0,0,0,0,0,0,0
28,2014-07-09,0,0,0,0,0,0,0
28,2014-07-10,0,0,0,0,0,0,0
97,2014-06-11,0,0,0,0,0,0,0
97,2014-06-12,0,0,0,0,0,0,0
97,2014-06-13,0,0,0,0,0,0,0
97,2014-06-14,0,0,0,0,0,0,0
97,2014-06-15,0,0,0,0,0,0,0
97,2014-06-16,0,0,0,0,0,0,0
97,2014-06-17,0,0,0,0,0,0,0
97,2014-06-18,0,0,0,0,0,0,0
97,2014-06-19,0,0,0,0,0,0,0
97,2014-06-20,0,0,0,0,0,0,0
97,2014-06-21,0,0,0,0,0,0,0
97,2014-06-22,0,0,0,0,0,0,0
97,2014-06-23,0,0,0,0,0,0,0
97,2014-06-24,0,0,0,0,0,0,0
97,2014-06-25,0,0,0,0,0,0,0
97,2014-06-26,0,0,0,0,0,0,0
97,2014-06-27,0,0,0,0,0,0,0
97,2014-06-28,0,0,0,0,0,0,0
97,2014-06-29,0,0,0,0,0,0,0
97,2014-06-30,0,0,0,0,0,0,0
97,2014-07-01,12,0,9,0,10,3,1
97,2014-07-02,0,0,0,1,0,1,0
97,2014-07-03,0,0,0,0,0,0,0
97,2014-07-04,0,0,0,0,0,0,0
97,2014-07-05,0,0,0,0,0,0,0
97,2014-07-06,0,0,0,0,0,0,0
97,2014-07-07,0,0,0,0,0,0,0
97,2014-07-08,0,0,0,0,0,0,0
97,2014-07-09,0,0,0,0,0,0,0
