enrollment_id,time,event_access,event_discussion,event_navigate,event_page_close,event_problem,event_video,event_wiki
4217,2014-05-29,0,0,0,0,0,0,0
4217,2014-05-30,0,0,0,0,0,0,0
4217,2014-05-31,0,0,0,0,0,0,0
4217,2014-06-01,0,0,0,0,0,0,0
4217,2014-06-02,0,0,0,0,0,0,0
4217,2014-06-03,0,0,0,0,0,0,0
4217,2014-06-04,0,0,0,0,0,0,0
4217,2014-06-05,0,0,0,0,0,0,0
4217,2014-06-06,0,0,0,0,0,0,0
4217,2014-06-07,7,0,1,0,0,2,0
4217,2014-06-08,36,18,1,1,15,6,0
4217,2014-06-09,30,9,6,3,12,8,0
4217,2014-06-10,1,0,0,0,0,0,0
4217,2014-06-11,0,0,0,0,0,0,0
4217,2014-06-12,0,0,0,0,0,0,0
4217,2014-06-13,0,0,0,0,0,0,0
4217,2014-06-14,0,0,0,0,0,0,0
4217,2014-06-15,0,0,0,0,0,0,0
4217,2014-06-16,0,0,0,0,0,0,0
4217,2014-06-17,0,0,0,0,0,0,0
4217,2014-06-18,0,0,0,0,0,0,0
4217,2014-06-19,0,0,0,0,0,0,0
4217,2014-06-20,0,0,0,0,0,0,0
4217,2014-06-21,30,8,3,4,22,11,0
4217,2014-06-22,31,4,3,1,12,9,0
4217,2014-06-23,32,15,4,2,9,2,0
4217,2014-06-24,0,0,0,0,0,0,0
4217,2014-06-25,0,0,0,0,0,0,0
4217,2014-06-26,0,0,0,0,0,0,0
4217,2014-06-27,0,0,0,0,0,0,0
4300,2014-05-29,10,1,5,3,0,8,2
4300,2014-05-30,2,0,4,1,0,0,0
4300,2014-05-31,4,0,1,2,0,1,0
4300,2014-06-01,0,0,0,0,0,0,0
4300,2014-06-02,3,0,1,1,0,0,0
4300,2014-06-03,0,0,0,0,0,0,0
4300,2014-06-04,0,0,0,0,0,0,0
4300,2014-06-05,0,0,0,0,0,0,0
4300,2014-06-06,0,0,0,0,0,0,0
4300,2014-06-07,7,0,3,2,0,1,0
4300,2014-06-08,0,0,0,0,0,0,0
4300,2014-06-09,12,1,6,4,0,5,1
4300,2014-06-10,0,0,0,0,0,0,0
4300,2014-06-11,18,0,2,4,0,10,0
4300,2014-06-12,0,0,0,1,0,1,0
4300,2014-06-13,0,0,0,0,0,0,0
4300,2014-06-14,0,0,2,0,0,0,0
4300,2014-06-15,15,0,4,5,0,9,0
4300,2014-06-16,2,0,1,0,0,0,0
4300,2014-06-17,0,0,0,0,0,0,0
4300,2014-06-18,0,0,0,0,0,0,0
4300,2014-06-19,28,1,2,10,0,8,0
4300,2014-06-20,6,0,1,3,0,1,0
4300,2014-06-21,80,2,2,24,40,15,0
4300,2014-06-22,2,0,1,1,0,0,0
4300,2014-06-23,0,0,0,0,0,0,0
4300,2014-06-24,56,0,1,22,15,13,0
4300,2014-06-25,15,0,3,5,4,1,0
4300,2014-06-26,10,1,1,3,0,3,0
4300,2014-06-27,19,1,1,8,3,7,0
4305,2014-05-29,0,0,0,0,0,0,0
4305,2014-05-30,0,0,0,0,0,0,0
4305,2014-05-31,0,0,0,0,0,0,0
4305,2014-06-01,0,0,0,0,0,0,0
4305,2014-06-02,0,0,0,0,0,0,0
4305,2014-06-03,0,0,0,0,0,0,0
4305,2014-06-04,0,0,0,0,0,0,0
4305,2014-06-05,0,0,0,0,0,0,0
4305,2014-06-06,0,0,0,0,0,0,0
4305,2014-06-07,0,0,0,0,0,0,0
4305,2014-06-08,0,0,0,0,0,0,0
4305,2014-06-09,0,0,1,0,0,0,0
