enrollment_id,time,event_access,event_discussion,event_navigate,event_page_close,event_problem,event_video,event_wiki
1981,2013-12-17,53,212,9,30,0,18,0
1981,2013-12-18,8,60,3,5,0,3,0
1981,2013-12-19,2,36,2,1,0,0,0
1981,2013-12-20,2,34,9,1,0,0,0
1981,2013-12-21,0,43,7,0,0,0,0
1981,2013-12-22,0,48,12,0,0,0,0
1981,2013-12-23,3,33,6,2,0,0,0
1981,2013-12-24,13,31,1,4,0,6,0
1981,2013-12-25,0,13,3,0,0,0,0
1981,2013-12-26,2,17,1,1,0,0,0
1981,2013-12-27,5,14,2,2,0,3,0
1981,2013-12-28,0,26,3,0,0,0,0
1981,2013-12-29,3,13,4,2,0,0,0
1981,2013-12-30,5,7,2,2,0,0,0
1981,2013-12-31,20,20,5,10,0,11,0
1981,2014-01-01,0,28,9,0,0,0,0
1981,2014-01-02,0,12,4,0,0,0,0
1981,2014-01-03,0,25,0,0,0,0,0
1981,2014-01-04,6,9,2,1,0,1,0
1981,2014-01-05,0,5,1,0,0,0,0
1981,2014-01-06,0,44,2,0,0,0,0
1981,2014-01-07,8,89,1,4,0,6,0
1981,2014-01-08,11,47,0,5,0,7,0
1981,2014-01-09,2,46,2,1,0,0,0
1981,2014-01-10,0,11,0,0,0,0,0
1981,2014-01-11,0,28,0,0,0,0,0
1981,2014-01-12,0,4,0,0,0,0,0
1981,2014-01-13,3,10,7,1,0,0,0
1981,2014-01-14,33,24,0,18,0,28,0
1981,2014-01-15,5,28,1,3,0,0,0
2054,2013-12-17,0,0,0,0,0,0,0
2054,2013-12-18,0,0,0,0,0,0,0
2054,2013-12-19,0,0,0,0,0,0,0
2054,2013-12-20,0,0,0,0,0,0,0
2054,2013-12-21,0,0,0,0,0,0,0
2054,2013-12-22,0,0,0,0,0,0,0
2054,2013-12-23,0,0,0,0,0,0,0
2054,2013-12-24,0,0,0,0,0,0,0
2054,2013-12-25,0,0,0,0,0,0,0
2054,2013-12-26,0,0,0,0,0,0,0
2054,2013-12-27,0,0,0,0,0,0,0
2054,2013-12-28,0,0,0,0,0,0,0
2054,2013-12-29,0,0,0,0,0,0,0
2054,2013-12-30,0,0,0,0,0,0,0
2054,2013-12-31,0,0,0,0,0,0,0
2054,2014-01-01,0,0,0,0,0,0,0
2054,2014-01-02,6,0,11,4,0,0,0
2054,2014-01-03,0,0,0,0,0,0,0
2054,2014-01-04,0,0,0,0,0,0,0
2054,2014-01-05,0,0,0,0,0,0,0
2054,2014-01-06,0,0,0,0,0,0,0
2054,2014-01-07,0,53,10,0,0,0,1
2054,2014-01-08,0,0,0,0,0,0,0
2054,2014-01-09,0,0,0,0,0,0,0
2054,2014-01-10,0,0,0,0,0,0,0
2054,2014-01-11,0,0,0,0,0,0,0
2054,2014-01-12,0,0,0,0,0,0,0
2054,2014-01-13,0,0,0,0,0,0,0
2054,2014-01-14,0,0,0,0,0,0,0
2054,2014-01-15,0,0,0,0,0,0,0
2086,2013-12-17,6,30,8,4,0,0,1
2086,2013-12-18,5,15,7,3,0,0,1
2086,2013-12-19,0,9,1,0,0,0,0
2086,2013-12-20,0,0,0,0,0,0,0
2086,2013-12-21,0,0,0,0,0,0,0
2086,2013-12-22,0,0,0,0,0,0,0
2086,2013-12-23,0,0,0,0,0,0,0
2086,2013-12-24,0,0,0,0,0,0,0
2086,2013-12-25,0,0,0,0,0,0,0
2086,2013-12-26,0,0,0,0,0,0,0
2086,2013-12-27,0,0,0,0,0,0,0
2086,2013-12-28,0,0,1,0,0,0,0
2086,2013-12-29,0,0,0,0,0,0,0
2086,2013-12-30,0,0,0,0,0,0,0
2086,2013-12-31,0,0,0,0,0,0,0
2086,2014-01-01,0,0,0,0,0,0,0
2086,2014-01-02,0,0,0,0,0,0,0
2086,2014-01-03,0,0,0,0,0,0,0
2086,2014-01-04,0,0,0,0,0,0,0
2086,2014-01-05,11,0,2,9,0,2,0
2086,2014-01-06,0,0,0,0,0,0,0
2086,2014-01-07,46,58,33,20,0,9,5
2086,2014-01-08,15,2,8,10,0,3,0
2086,2014-01-09,5,2,0,3,0,5,0
2086,2014-01-10,4,0,1,1,0,0,0
2086,2014-01-11,0,0,0,0,0,0,0
2086,2014-01-12,0,0,0,0,0,0,0
2086,2014-01-13,12,0,1,5,0,5,0
2086,2014-01-14,0,0,1,1,0,1,0
2086,2014-01-15,0,0,0,0,0,0,0
2161,2013-12-17,0,0,0,0,0,0,0
2161,2013-12-18,0,0,0,0,0,0,0
2161,2013-12-19,0,0,0,0,0,0,0
2161,2013-12-20,0,0,0,0,0,0,0
2161,2013-12-21,0,0,0,0,0,0,0
2161,2013-12-22,0,0,0,0,0,0,0
2161,2013-12-23,0,0,0,0,0,0,0
2161,2013-12-24,0,0,0,0,0,0,0
2161,2013-12-25,0,0,0,0,0,0,0
2161,2013-12-26,0,0,0,0,0,0,0
2161,2013-12-27,0,0,0,0,0,0,0
2161,2013-12-28,0,0,0,0,0,0,0
2161,2013-12-29,0,0,0,0,0,0,0
2161,2013-12-30,0,0,0,0,0,0,0
2161,2013-12-31,0,0,0,0,0,0,0
2161,2014-01-01,0,0,0,0,0,0,0
2161,2014-01-02,0,0,0,0,0,0,0
2161,2014-01-03,0,0,0,0,0,0,0
2161,2014-01-04,0,0,0,0,0,0,0
2161,2014-01-05,0,0,0,0,0,0,0
2161,2014-01-06,0,0,0,0,0,0,0
2161,2014-01-07,0,0,2,0,0,0,0
2161,2014-01-08,0,0,0,0,0,0,0
2161,2014-01-09,0,0,0,0,0,0,0
2161,2014-01-10,0,0,0,0,0,0,0
2161,2014-01-11,0,0,0,0,0,0,0
2161,2014-01-12,0,0,0,0,0,0,0
2161,2014-01-13,0,0,0,0,0,0,0
2161,2014-01-14,0,0,0,0,0,0,0
2161,2014-01-15,0,0,0,0,0,0,0
2236,2013-12-17,15,4,8,10,0,1,1
2236,2013-12-18,39,21,12,13,0,8,0
2236,2013-12-19,70,0,1,6,0,32,0
2236,2013-12-20,0,0,0,0,0,0,0
2236,2013-12-21,7,39,14,4,0,0,2
2236,2013-12-22,15,27,7,9,0,0,0
2236,2013-12-23,80,16,3,8,0,35,0
2236,2013-12-24,10,19,4,4,0,3,0
2236,2013-12-25,4,6,3,2,0,0,0
2236,2013-12-26,0,3,2,0,0,0,0
2236,2013-12-27,0,0,0,0,0,0,0
2236,2013-12-28,2,3,1,1,0,0,0
2236,2013-12-29,7,3,3,4,0,0,0
2236,2013-12-30,10,4,6,5,0,0,0
2236,2013-12-31,42,3,2,5,0,17,0
2236,2014-01-01,0,0,0,0,0,0,0
2236,2014-01-02,0,0,0,0,0,0,0
2236,2014-01-03,0,0,0,0,0,0,0
2236,2014-01-04,0,0,0,0,0,0,0
2236,2014-01-05,0,6,1,0,0,0,0
2236,2014-01-06,4,0,3,2,0,0,0
2236,2014-01-07,35,5,2,4,0,16,0
2236,2014-01-08,0,0,0,0,0,0,0
2236,2014-01-09,12,4,2,4,0,2,0
2236,2014-01-10,0,0,0,0,0,0,0
2236,2014-01-11,0,0,0,0,0,0,0
2236,2014-01-12,0,0,0,0,0,0,0
