enrollment_id,time,event_access,event_discussion,event_navigate,event_page_close,event_problem,event_video,event_wiki
13825,2013-11-28,3,5,5,1,0,2,1
13825,2013-11-29,0,0,0,0,0,0,0
13825,2013-11-30,0,0,0,0,0,0,0
13825,2013-12-01,0,0,0,0,0,0,0
13825,2013-12-02,0,0,1,0,0,0,0
13825,2013-12-03,4,0,1,2,0,1,0
13825,2013-12-04,0,0,0,0,0,0,0
13825,2013-12-05,3,0,3,2,0,1,0
13825,2013-12-06,0,0,2,0,0,0,1
13825,2013-12-07,0,0,0,0,0,0,0
13825,2013-12-08,0,0,0,0,0,0,0
13825,2013-12-09,0,0,0,0,0,0,0
13825,2013-12-10,0,0,0,0,0,0,0
13825,2013-12-11,0,0,0,0,0,0,0
13825,2013-12-12,0,0,0,0,0,0,0
13825,2013-12-13,0,0,0,0,0,0,0
13825,2013-12-14,0,0,0,0,0,0,0
13825,2013-12-15,0,0,0,0,0,0,0
13825,2013-12-16,0,0,0,0,0,0,0
13825,2013-12-17,0,0,0,0,0,0,0
13825,2013-12-18,0,0,0,0,0,0,0
13825,2013-12-19,0,0,0,0,0,0,0
13825,2013-12-20,0,0,0,0,0,0,0
13825,2013-12-21,0,0,0,0,0,0,0
13825,2013-12-22,0,0,0,0,0,0,0
13825,2013-12-23,0,0,0,0,0,0,0
13825,2013-12-24,0,0,0,0,0,0,0
13825,2013-12-25,0,0,0,0,0,0,0
13825,2013-12-26,0,0,0,0,0,0,0
13825,2013-12-27,0,0,0,0,0,0,0
13836,2013-11-28,28,6,9,8,11,19,1
13836,2013-11-29,9,0,1,3,0,1,0
13836,2013-11-30,3,8,1,2,0,1,0
13836,2013-12-01,6,2,7,3,0,0,0
13836,2013-12-02,0,0,0,0,0,0,0
13836,2013-12-03,0,0,0,0,0,0,0
13836,2013-12-04,6,1,1,4,0,2,0
13836,2013-12-05,0,0,0,0,0,0,0
13836,2013-12-06,65,4,3,32,17,25,0
13836,2013-12-07,16,2,1,7,4,5,0
13836,2013-12-08,0,0,0,0,0,0,0
13836,2013-12-09,0,0,0,0,0,0,0
13836,2013-12-10,0,0,0,0,0,0,0
13836,2013-12-11,0,0,0,0,0,0,0
13836,2013-12-12,0,0,0,0,0,0,0
13836,2013-12-13,0,0,0,0,0,0,0
13836,2013-12-14,0,0,0,0,0,0,0
13836,2013-12-15,0,0,0,0,0,0,0
13836,2013-12-16,0,0,0,0,0,0,0
13836,2013-12-17,0,0,0,0,0,0,0
13836,2013-12-18,0,0,0,0,0,0,0
13836,2013-12-19,0,0,0,0,0,0,0
13836,2013-12-20,0,0,0,0,0,0,0
13836,2013-12-21,0,0,0,0,0,0,0
13836,2013-12-22,0,0,0,0,0,0,0
13836,2013-12-23,0,0,0,0,0,0,0
13836,2013-12-24,0,0,0,0,0,0,0
13836,2013-12-25,0,0,0,0,0,0,0
13836,2013-12-26,0,0,0,0,0,0,0
13836,2013-12-27,0,0,0,0,0,0,0
13839,2013-11-28,19,0,4,4,0,1,0
13839,2013-11-29,72,3,9,9,5,6,2
13839,2013-11-30,72,4,4,9,7,14,0
13839,2013-12-01,0,0,0,0,0,0,0
13839,2013-12-02,0,0,0,0,0,0,0
13839,2013-12-03,2,1,2,1,0,0,0
13839,2013-12-04,2,1,3,1,0,0,0
13839,2013-12-05,35,0,3,11,16,6,0
13839,2013-12-06,78,14,7,20,30,2,1
13839,2013-12-07,3,13,3,0,2,0,0
13839,2013-12-08,0,0,0,0,0,0,0
13839,2013-12-09,0,0,0,0,0,0,0
13839,2013-12-10,0,0,0,0,0,0,0
13839,2013-12-11,2,5,5,1,0,0,1
13839,2013-12-12,43,0,3,10,14,6,0
13839,2013-12-13,0,0,0,0,0,0,0
13839,2013-12-14,0,0,0,0,0,0,0
13839,2013-12-15,0,0,0,0,0,0,0
13839,2013-12-16,4,0,2,3,2,0,0
13839,2013-12-17,0,0,0,0,0,0,0
13839,2013-12-18,0,0,0,0,0,0,0
13839,2013-12-19,0,0,0,0,0,0,0
13839,2013-12-20,0,0,0,0,0,0,0
13839,2013-12-21,65,1,11,21,28,11,1
13839,2013-12-22,36,5,4,12,16,4,0
13839,2013-12-23,0,0,0,0,0,0,0
13839,2013-12-24,0,0,0,0,0,0,0
13839,2013-12-25,2,0,3,1,0,0,0
13839,2013-12-26,6,0,2,2,0,1,0
13839,2013-12-27,5,0,1,2,0,0,0
13859,2013-11-28,17,0,10,2,0,1,2
13859,2013-11-29,33,2,11,10,0,8,2
13859,2013-11-30,0,0,0,0,0,0,0
13859,2013-12-01,0,0,0,0,0,0,0
13859,2013-12-02,0,0,0,0,0,0,0
13859,2013-12-03,0,0,0,0,0,0,0
13859,2013-12-04,30,5,9,14,14,16,1
13859,2013-12-05,23,0,2,7,8,6,0
13859,2013-12-06,35,2,3,14,10,10,0
13859,2013-12-07,0,0,0,0,0,0,0
13859,2013-12-08,0,0,0,0,0,0,0
13859,2013-12-09,0,0,0,0,0,0,0
13859,2013-12-10,0,0,0,0,0,0,0
13859,2013-12-11,0,0,0,0,0,0,0
13859,2013-12-12,0,0,0,0,0,0,0
13859,2013-12-13,0,0,0,0,0,0,0
13859,2013-12-14,9,1,1,2,2,1,0
13859,2013-12-15,0,0,0,0,0,0,0
13859,2013-12-16,0,0,0,0,0,0,0
13859,2013-12-17,0,0,0,0,0,0,0
13859,2013-12-18,0,0,0,0,0,0,0
13859,2013-12-19,19,1,1,7,6,5,0
13859,2013-12-20,32,0,3,13,7,11,0
13859,2013-12-21,3,0,1,1,0,0,0
13859,2013-12-22,69,1,3,26,9,24,0
13859,2013-12-23,0,0,0,0,0,0,0
13859,2013-12-24,0,0,0,0,0,0,0
13859,2013-12-25,0,0,0,0,0,0,0
13859,2013-12-26,0,0,0,0,0,0,0
13859,2013-12-27,0,0,0,0,0,0,0
13863,2013-11-28,0,0,0,0,0,0,0
13863,2013-11-29,6,0,2,0,0,0,0
13863,2013-11-30,0,0,0,0,0,0,0
13863,2013-12-01,0,0,0,0,0,0,0
13863,2013-12-02,0,0,0,0,0,0,0
13863,2013-12-03,0,0,0,0,0,0,0
13863,2013-12-04,0,0,0,0,0,0,0
13863,2013-12-05,0,0,0,0,0,0,0
13863,2013-12-06,14,0,2,3,0,0,0
13863,2013-12-07,0,0,0,0,0,0,0
13863,2013-12-08,0,0,0,0,0,0,0
13863,2013-12-09,0,0,0,0,0,0,0
13863,2013-12-10,0,0,0,0,0,0,0
13863,2013-12-11,0,0,0,0,0,0,0
13863,2013-12-12,0,0,0,0,0,0,0
13863,2013-12-13,0,0,0,0,0,0,0
