enrollment_id,time,event_access,event_discussion,event_navigate,event_page_close,event_problem,event_video,event_wiki
4365,2014-05-25,0,0,0,0,0,0,0
4365,2014-05-26,0,0,0,0,0,0,0
4365,2014-05-27,10,0,3,2,0,2,0
4365,2014-05-28,0,0,0,0,0,0,0
4365,2014-05-29,0,0,0,0,0,0,0
4365,2014-05-30,0,0,0,0,0,0,0
4365,2014-05-31,0,0,0,0,0,0,0
4365,2014-06-01,0,0,0,0,0,0,0
4365,2014-06-02,0,0,0,0,0,0,0
4365,2014-06-03,0,0,0,0,0,0,0
4365,2014-06-04,0,0,0,0,0,0,0
4365,2014-06-05,0,0,0,0,0,0,0
4365,2014-06-06,0,0,0,0,0,0,0
4365,2014-06-07,0,0,0,0,0,0,0
4365,2014-06-08,60,0,11,35,123,19,0
4365,2014-06-09,26,43,11,14,14,2,2
4365,2014-06-10,0,0,3,0,0,0,0
4365,2014-06-11,0,0,0,0,0,0,0
4365,2014-06-12,0,0,1,0,0,0,0
4365,2014-06-13,0,0,0,0,0,0,0
4365,2014-06-14,0,0,0,0,0,0,0
4365,2014-06-15,0,0,0,0,0,0,0
4365,2014-06-16,0,0,0,0,0,0,0
4365,2014-06-17,0,0,0,0,0,0,0
4365,2014-06-18,0,0,0,0,0,0,0
4365,2014-06-19,30,0,5,16,53,7,0
4365,2014-06-20,0,0,0,0,0,0,0
4365,2014-06-21,0,0,0,0,0,0,0
4365,2014-06-22,0,0,0,0,0,0,0
4365,2014-06-23,0,0,0,0,0,0,0
4481,2014-05-25,0,0,1,0,0,0,0
4481,2014-05-26,48,22,30,33,13,19,8
4481,2014-05-27,24,0,5,14,45,5,0
4481,2014-05-28,25,2,5,12,50,6,0
4481,2014-05-29,5,0,5,4,9,1,0
4481,2014-05-30,3,0,2,3,7,0,0
4481,2014-05-31,20,21,4,2,0,1,0
4481,2014-06-01,1,3,4,1,0,0,0
4481,2014-06-02,31,0,11,8,19,10,0
4481,2014-06-03,22,13,9,9,15,3,0
4481,2014-06-04,15,11,11,6,8,3,1
4481,2014-06-05,3,0,2,2,0,2,0
