enrollment_id,time,event_access,event_discussion,event_navigate,event_page_close,event_problem,event_video,event_wiki
4219,2014-05-26,4,0,3,2,0,1,0
4219,2014-05-27,0,0,0,0,0,0,0
4219,2014-05-28,0,0,0,0,0,0,0
4219,2014-05-29,0,0,0,0,0,0,0
4219,2014-05-30,15,7,7,7,4,0,0
4219,2014-05-31,0,0,0,0,0,0,0
4219,2014-06-01,9,7,1,5,42,1,0
4219,2014-06-02,0,0,0,0,0,0,0
4219,2014-06-03,0,0,0,0,0,0,0
4219,2014-06-04,0,0,0,0,0,0,0
4219,2014-06-05,0,0,0,0,0,0,0
4219,2014-06-06,0,0,0,0,0,0,0
4219,2014-06-07,0,0,0,0,0,0,0
4219,2014-06-08,0,0,0,0,0,0,0
4219,2014-06-09,2,0,1,1,0,0,0
4219,2014-06-10,0,0,0,0,0,0,0
4219,2014-06-11,0,0,0,0,0,0,0
4219,2014-06-12,0,0,0,0,0,0,0
4219,2014-06-13,0,0,0,0,0,0,0
4219,2014-06-14,0,0,0,0,0,0,0
4219,2014-06-15,0,0,0,0,0,0,0
4219,2014-06-16,0,0,0,0,0,0,0
4219,2014-06-17,0,0,0,0,0,0,0
4219,2014-06-18,0,0,0,0,0,0,0
4219,2014-06-19,0,0,0,0,0,0,0
4219,2014-06-20,0,0,0,0,0,0,0
4219,2014-06-21,0,0,0,0,0,0,0
4219,2014-06-22,0,0,0,0,0,0,0
4219,2014-06-23,0,0,0,0,0,0,0
4219,2014-06-24,0,0,0,0,0,0,0
4290,2014-05-26,0,0,0,0,0,0,0
4290,2014-05-27,0,0,0,0,0,0,0
4290,2014-05-28,0,0,0,0,0,0,0
4290,2014-05-29,8,1,14,5,0,3,0
4290,2014-05-30,3,0,1,2,0,1,0
4290,2014-05-31,0,0,0,0,0,0,0
4290,2014-06-01,0,0,0,0,0,0,0
4290,2014-06-02,0,0,0,0,0,0,0
4290,2014-06-03,0,0,0,0,0,0,0
4290,2014-06-04,0,0,0,0,0,0,0
4290,2014-06-05,0,0,0,0,0,0,0
4290,2014-06-06,0,0,0,0,0,0,0
4290,2014-06-07,0,0,0,0,0,0,0
4290,2014-06-08,0,0,0,0,0,0,0
4290,2014-06-09,4,1,5,3,0,1,3
4290,2014-06-10,0,0,0,0,0,0,0
4290,2014-06-11,0,0,0,0,0,0,0
4290,2014-06-12,0,0,0,0,0,0,0
4290,2014-06-13,0,0,0,0,0,0,0
4290,2014-06-14,0,0,0,0,0,0,0
4290,2014-06-15,0,0,0,0,0,0,0
4290,2014-06-16,0,0,0,0,0,0,0
4290,2014-06-17,0,0,0,0,0,0,0
4290,2014-06-18,0,0,0,0,0,0,0
4290,2014-06-19,0,0,0,0,0,0,0
4290,2014-06-20,0,0,0,0,0,0,0
4290,2014-06-21,0,0,0,0,0,0,0
4290,2014-06-22,0,0,0,0,0,0,0
4290,2014-06-23,0,0,0,0,0,0,0
4290,2014-06-24,0,0,0,0,0,0,0
4364,2014-05-26,0,0,0,0,0,0,0
4364,2014-05-27,0,0,0,0,0,0,0
4364,2014-05-28,0,0,0,0,0,0,0
4364,2014-05-29,0,0,0,0,0,0,0
4364,2014-05-30,0,0,0,0,0,0,0
4364,2014-05-31,0,0,0,0,0,0,0
4364,2014-06-01,0,0,0,0,0,0,0
4364,2014-06-02,0,0,0,0,0,0,0
4364,2014-06-03,0,0,0,0,0,0,0
4364,2014-06-04,0,0,0,0,0,0,0
4364,2014-06-05,0,0,0,0,0,0,0
4364,2014-06-06,0,0,0,0,0,0,0
4364,2014-06-07,0,0,0,0,0,0,0
4364,2014-06-08,0,0,0,0,0,0,0
4364,2014-06-09,2,0,2,1,0,1,0
4364,2014-06-10,0,0,0,0,0,0,0
4364,2014-06-11,0,0,0,0,0,0,0
4364,2014-06-12,0,0,0,0,0,0,0
4364,2014-06-13,0,0,0,0,0,0,0
4364,2014-06-14,0,0,0,0,0,0,0
4364,2014-06-15,0,0,0,0,0,0,0
4364,2014-06-16,0,0,0,0,0,0,0
4364,2014-06-17,0,0,0,0,0,0,0
4364,2014-06-18,0,0,0,0,0,0,0
4364,2014-06-19,0,0,0,0,0,0,0
4364,2014-06-20,0,0,0,0,0,0,0
4364,2014-06-21,0,0,0,0,0,0,0
4364,2014-06-22,0,0,0,0,0,0,0
4364,2014-06-23,0,0,0,0,0,0,0
4364,2014-06-24,0,0,0,0,0,0,0
4430,2014-05-26,0,0,0,0,0,0,0
4430,2014-05-27,0,0,0,0,0,0,0
4430,2014-05-28,0,0,0,0,0,0,0
4430,2014-05-29,0,0,0,0,0,0,0
4430,2014-05-30,0,0,0,0,0,0,0
4430,2014-05-31,0,0,0,0,0,0,0
4430,2014-06-01,0,0,0,0,0,0,0
4430,2014-06-02,0,0,0,0,0,0,0
4430,2014-06-03,0,0,0,0,0,0,0
4430,2014-06-04,0,0,0,0,0,0,0
4430,2014-06-05,0,0,0,0,0,0,0
4430,2014-06-06,4,0,5,2,0,1,0
4430,2014-06-07,0,0,1,0,0,0,0
4430,2014-06-08,0,0,0,0,0,0,0
4430,2014-06-09,2,8,4,1,0,0,0
4430,2014-06-10,0,0,0,0,0,0,0
4430,2014-06-11,0,0,0,0,0,0,0
4430,2014-06-12,0,0,0,0,0,0,0
4430,2014-06-13,0,0,0,0,0,0,0
4430,2014-06-14,0,0,0,0,0,0,0
4430,2014-06-15,0,0,0,0,0,0,0
4430,2014-06-16,0,0,0,0,0,0,0
4430,2014-06-17,0,0,0,0,0,0,0
4430,2014-06-18,0,0,0,0,0,0,0
4430,2014-06-19,0,0,0,0,0,0,0
4430,2014-06-20,0,0,0,0,0,0,0
4430,2014-06-21,0,0,0,0,0,0,0
4430,2014-06-22,0,0,0,0,0,0,0
4430,2014-06-23,0,0,0,0,0,0,0
4430,2014-06-24,0,0,0,0,0,0,0
4435,2014-05-26,0,0,0,0,0,0,0
4435,2014-05-27,0,0,0,0,0,0,0
4435,2014-05-28,0,0,0,0,0,0,0
4435,2014-05-29,0,0,0,0,0,0,0
4435,2014-05-30,52,16,16,21,38,11,0
4435,2014-05-31,0,0,2,0,0,0,0
4435,2014-06-01,18,4,2,5,0,0,0
4435,2014-06-02,0,0,0,0,0,0,0
4435,2014-06-03,7,0,3,1,0,0,0
4435,2014-06-04,17,0,1,0,0,0,0
4435,2014-06-05,10,8,4,1,2,0,1
4435,2014-06-06,25,5,6,14,73,1,0
4435,2014-06-07,0,0,0,0,0,0,0
4435,2014-06-08,0,0,0,0,0,0,0
4435,2014-06-09,4,0,1,1,0,1,0
4435,2014-06-10,2,0,0,1,0,1,0
4435,2014-06-11,2,0,0,0,0,0,0
4435,2014-06-12,8,0,0,1,0,0,0
4435,2014-06-13,6,0,0,0,0,0,0
4435,2014-06-14,0,0,0,0,0,0,0
4435,2014-06-15,5,5,2,2,0,1,0
4435,2014-06-16,0,0,0,0,0,0,0
4435,2014-06-17,0,0,0,0,0,0,0
4435,2014-06-18,2,0,0,0,0,0,0
4435,2014-06-19,0,0,0,0,0,0,0
4435,2014-06-20,0,0,0,0,0,0,0
4435,2014-06-21,2,0,0,0,0,0,0
4435,2014-06-22,2,0,0,1,0,0,0
4435,2014-06-23,0,0,0,0,0,0,0
4435,2014-06-24,6,0,1,0,0,0,0
4440,2014-05-26,0,0,0,0,0,0,0
4440,2014-05-27,0,0,0,0,0,0,0
4440,2014-05-28,0,0,0,0,0,0,0
4440,2014-05-29,0,0,0,0,0,0,0
4440,2014-05-30,38,27,7,15,52,6,0
4440,2014-05-31,0,0,0,0,0,0,0
