enrollment_id,time,event_access,event_discussion,event_navigate,event_page_close,event_problem,event_video,event_wiki
19964,2014-07-03,2,0,2,1,0,1,0
19964,2014-07-04,0,0,0,0,0,0,0
19964,2014-07-05,0,0,0,0,0,0,0
19964,2014-07-06,0,0,0,0,0,0,0
19964,2014-07-07,0,0,0,0,0,0,0
19964,2014-07-08,0,0,0,0,0,0,0
19964,2014-07-09,0,0,0,0,0,0,0
19964,2014-07-10,0,0,0,0,0,0,0
19964,2014-07-11,0,0,0,0,0,0,0
19964,2014-07-12,0,0,0,0,0,0,0
19964,2014-07-13,0,0,0,0,0,0,0
19964,2014-07-14,0,0,0,0,0,0,0
19964,2014-07-15,0,0,0,0,0,0,0
19964,2014-07-16,0,0,0,0,0,0,0
19964,2014-07-17,0,0,0,0,0,0,0
19964,2014-07-18,0,0,0,0,0,0,0
19964,2014-07-19,0,0,0,0,0,0,0
19964,2014-07-20,7,0,4,4,0,2,0
19964,2014-07-21,0,0,0,0,0,0,0
19964,2014-07-22,0,0,0,0,0,0,0
19964,2014-07-23,0,0,0,0,0,0,0
19964,2014-07-24,0,0,0,0,0,0,0
19964,2014-07-25,0,0,0,0,0,0,0
19964,2014-07-26,0,0,0,0,0,0,0
19964,2014-07-27,0,0,0,0,0,0,0
19964,2014-07-28,0,0,0,0,0,0,0
19964,2014-07-29,0,0,0,0,0,0,0
19964,2014-07-30,6,0,2,2,0,2,0
19964,2014-07-31,0,0,0,0,0,0,0
19964,2014-08-01,2,0,5,1,0,0,0
19968,2014-07-03,7,0,2,1,0,1,0
19968,2014-07-04,0,0,0,0,0,0,0
19968,2014-07-05,0,0,0,0,0,0,0
19968,2014-07-06,0,0,0,0,0,0,0
19968,2014-07-07,0,0,0,0,0,0,0
19968,2014-07-08,0,0,0,0,0,0,0
19968,2014-07-09,0,0,0,0,0,0,0
19968,2014-07-10,0,0,0,0,0,0,0
19968,2014-07-11,0,0,0,0,0,0,0
19968,2014-07-12,0,0,0,0,0,0,0
19968,2014-07-13,0,0,0,0,0,0,0
19968,2014-07-14,0,0,0,0,0,0,0
19968,2014-07-15,0,0,0,0,0,0,0
19968,2014-07-16,0,0,0,0,0,0,0
19968,2014-07-17,0,0,0,0,0,0,0
19968,2014-07-18,0,0,0,0,0,0,0
19968,2014-07-19,0,0,0,0,0,0,0
19968,2014-07-20,14,0,1,4,0,0,0
19968,2014-07-21,0,0,0,0,0,0,0
19968,2014-07-22,5,0,1,3,0,0,0
19968,2014-07-23,7,0,4,1,0,0,0
19968,2014-07-24,0,0,0,0,0,0,0
19968,2014-07-25,13,0,2,6,0,5,0
19968,2014-07-26,24,0,3,6,0,6,0
19968,2014-07-27,30,0,5,10,0,6,0
19968,2014-07-28,18,0,2,11,12,0,0
19968,2014-07-29,3,0,1,2,0,0,0
19968,2014-07-30,0,0,0,0,0,0,0
19968,2014-07-31,5,0,2,3,0,0,0
19968,2014-08-01,31,7,3,9,12,3,0
19970,2014-07-03,0,0,0,0,0,0,0
19970,2014-07-04,0,0,0,0,0,0,0
19970,2014-07-05,0,0,0,0,0,0,0
19970,2014-07-06,0,0,0,0,0,0,0
19970,2014-07-07,0,0,0,0,0,0,0
19970,2014-07-08,0,0,0,0,0,0,0
19970,2014-07-09,0,0,0,0,0,0,0
19970,2014-07-10,0,0,0,0,0,0,0
19970,2014-07-11,0,0,0,0,0,0,0
19970,2014-07-12,0,0,0,0,0,0,0
19970,2014-07-13,0,0,0,0,0,0,0
19970,2014-07-14,0,0,0,0,0,0,0
19970,2014-07-15,0,0,0,0,0,0,0
19970,2014-07-16,0,0,0,0,0,0,0
19970,2014-07-17,0,0,0,0,0,0,0
19970,2014-07-18,0,0,0,0,0,0,0
19970,2014-07-19,0,0,0,0,0,0,0
19970,2014-07-20,0,0,0,0,0,0,0
19970,2014-07-21,0,0,0,0,0,0,0
19970,2014-07-22,0,0,0,0,0,0,0
19970,2014-07-23,0,0,0,0,0,0,0
19970,2014-07-24,0,0,0,0,0,0,0
19970,2014-07-25,0,0,0,0,0,0,0
19970,2014-07-26,0,0,0,0,0,0,0
19970,2014-07-27,0,0,0,0,0,0,0
19970,2014-07-28,0,0,0,0,0,0,0
19970,2014-07-29,0,0,0,0,0,0,0
19970,2014-07-30,0,0,0,0,0,0,0
19970,2014-07-31,0,0,0,0,0,0,0
19970,2014-08-01,0,0,1,0,0,0,0
19972,2014-07-03,0,0,0,0,0,0,0
19972,2014-07-04,0,0,0,0,0,0,0
19972,2014-07-05,0,0,0,0,0,0,0
19972,2014-07-06,0,0,0,0,0,0,0
19972,2014-07-07,0,0,0,0,0,0,0
19972,2014-07-08,0,0,0,0,0,0,0
19972,2014-07-09,0,0,0,0,0,0,0
19972,2014-07-10,0,0,0,0,0,0,0
19972,2014-07-11,0,0,0,0,0,0,0
